BioProject	Run	Assay Type	AvgSpotLen	Bases	BioSample	Bytes	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	Instrument	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	Sample Name	SRA Study	sex	Sample_Name	ENA-FIRST-PUBLIC (run)	ENA-LAST-UPDATE (run)	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE	INSDC_center_alias	INSDC_center_name	INSDC_first_public	INSDC_last_update	INSDC_status	SRA_accession	Title	ArrayExpress-SPECIES	Subject_ID	Alias	ENA_CHECKLIST	use_species
PRJEB1254	ERR702246	WGS	250	7538367500	SAMEA2661409	2712995687	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646509	Illumina HiSeq 2000	11649726	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661409	ERP002088	missing	ERS510623	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510623	Astatotilapia	NA	NA	Astatotilapia__Massoko_small_yellow__7-sc-2016938	ERC000011	0
PRJEB1254	ERR702247	WGS	250	6336515500	SAMEA2661410	2289142613	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646510	Illumina HiSeq 2000	11649643	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661410	ERP002088	missing	ERS510624	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510624	Astatotilapia	NA	NA	Astatotilapia__Massoko_small_yellow__8-sc-2016939	ERC000011	0
PRJEB1254	ERR702249	WGS	250	7159612250	SAMEA2661412	2594788464	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646512	Illumina HiSeq 2000	11649667	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661412	ERP002088	missing	ERS510626	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510626	Astatotilapia	NA	NA	Astatotilapia__Massoko_small_yellow__10-sc-2016941	ERC000011	0
PRJEB1254	ERR702250	WGS	250	7238567000	SAMEA2661413	2628317023	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646513	Illumina HiSeq 2000	11649679	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661413	ERP002088	missing	ERS510627	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510627	Astatotilapia	NA	NA	Astatotilapia__Massoko_small_yellow__11-sc-2016942	ERC000011	0
PRJEB1254	ERR702251	WGS	250	7042652500	SAMEA2661414	2554169457	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646514	Illumina HiSeq 2000	11649691	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661414	ERP002088	missing	ERS510628	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510628	Astatotilapia	NA	NA	Astatotilapia__Massoko_small_yellow__12-sc-2016943	ERC000011	0
PRJEB1254	ERR702252	WGS	250	7894648250	SAMEA2661415	2870701869	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646515	Illumina HiSeq 2000	11649703	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661415	ERP002088	missing	ERS510629	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510629	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__1-sc-2016944	ERC000011	0
PRJEB1254	ERR702253	WGS	250	7640827500	SAMEA2661417	2777526770	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646516	Illumina HiSeq 2000	11649727	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661417	ERP002088	missing	ERS510631	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510631	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__3-sc-2016946	ERC000011	0
PRJEB1254	ERR702254	WGS	250	6247090750	SAMEA2661418	2267732224	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646517	Illumina HiSeq 2000	11649644	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661418	ERP002088	missing	ERS510632	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510632	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__4-sc-2016947	ERC000011	0
PRJEB1254	ERR702255	WGS	250	6040195000	SAMEA2661419	2201400561	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646518	Illumina HiSeq 2000	11649656	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661419	ERP002088	missing	ERS510633	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510633	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__5-sc-2016948	ERC000011	0
PRJEB1254	ERR702256	WGS	250	6022771500	SAMEA2661420	2195596040	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646519	Illumina HiSeq 2000	11649668	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661420	ERP002088	missing	ERS510634	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510634	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__6-sc-2016949	ERC000011	0
PRJEB1254	ERR702257	WGS	250	6444181250	SAMEA2661421	2359557663	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646520	Illumina HiSeq 2000	11649680	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661421	ERP002088	missing	ERS510635	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510635	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__7-sc-2016950	ERC000011	0
PRJEB1254	ERR702258	WGS	250	7113535000	SAMEA2661422	2604690767	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646521	Illumina HiSeq 2000	11649692	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661422	ERP002088	missing	ERS510636	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510636	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__8-sc-2016951	ERC000011	0
PRJEB1254	ERR702259	WGS	250	7305456250	SAMEA2661423	2690720328	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646522	Illumina HiSeq 2000	11649704	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661423	ERP002088	missing	ERS510637	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510637	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__9-sc-2016952	ERC000011	0
PRJEB1254	ERR702260	WGS	250	7609358250	SAMEA2661424	2790185973	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646523	Illumina HiSeq 2000	11649716	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661424	ERP002088	missing	ERS510638	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510638	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__10-sc-2016953	ERC000011	0
PRJEB1254	ERR702261	WGS	250	7600137000	SAMEA2661425	2772806039	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646524	Illumina HiSeq 2000	11649728	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661425	ERP002088	missing	ERS510639	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510639	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__11-sc-2016954	ERC000011	0
PRJEB1254	ERR702262	WGS	250	6415964500	SAMEA2661426	2348583058	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646525	Illumina HiSeq 2000	11649645	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661426	ERP002088	missing	ERS510640	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510640	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__12-sc-2016955	ERC000011	0
PRJEB1254	ERR702263	WGS	250	6348555500	SAMEA2661427	2324594438	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646526	Illumina HiSeq 2000	11649657	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661427	ERP002088	missing	ERS510641	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:10Z	public	ERS510641	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__13-sc-2016956	ERC000011	0
PRJEB1254	ERR702264	WGS	250	6192160000	SAMEA2661428	2273888234	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646527	Illumina HiSeq 2000	11649669	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661428	ERP002088	missing	ERS510642	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510642	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__14-sc-2016957	ERC000011	0
PRJEB1254	ERR702265	WGS	250	6322818250	SAMEA2661429	2317223272	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646528	Illumina HiSeq 2000	11649681	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661429	ERP002088	missing	ERS510643	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:08Z	public	ERS510643	Astatotilapia	NA	NA	Astatotilapia__Itamba_blue__15-sc-2016958	ERC000011	0
PRJEB1254	ERR702266	WGS	250	6111460000	SAMEA2661430	2234068788	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646529	Illumina HiSeq 2000	11649693	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661430	ERP002088	missing	ERS510644	2014-12-16	2018-11-16	NA	NA	NA	SC	2014-12-16T11:07:47Z	2018-03-09T11:18:15Z	public	ERS510644	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__1-sc-2016959	ERC000011	0
PRJEB1254	ERR702267	WGS	250	6391972000	SAMEA2661431	2306525262	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646530	Illumina HiSeq 2000	11649705	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661431	ERP002088	missing	ERS510645	2014-12-16	2018-11-16	NA	NA	NA	SC	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510645	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__2-sc-2016960	ERC000011	0
PRJEB1254	ERR702268	WGS	250	7049157250	SAMEA2661432	2539386221	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646531	Illumina HiSeq 2000	11649717	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661432	ERP002088	missing	ERS510646	2014-12-16	2018-11-16	NA	NA	NA	SC	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510646	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__3-sc-2016961	ERC000011	0
PRJEB1254	ERR702269	WGS	250	7020550750	SAMEA2661433	2521551365	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646532	Illumina HiSeq 2000	11649729	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661433	ERP002088	missing	ERS510647	2014-12-16	2018-11-16	NA	NA	NA	SC	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510647	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__4-sc-2016962	ERC000011	0
PRJEB1254	ERR702270	WGS	250	6280037750	SAMEA2661434	2249032035	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646533	Illumina HiSeq 2000	11649646	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661434	ERP002088	missing	ERS510648	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510648	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__5-sc-2016963	ERC000011	0
PRJEB1254	ERR702271	WGS	250	6118043000	SAMEA2661435	2214968327	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646534	Illumina HiSeq 2000	11649658	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661435	ERP002088	missing	ERS510649	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510649	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__6-sc-2016964	ERC000011	0
PRJEB1254	ERR702272	WGS	250	5910621500	SAMEA2661436	2147363359	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646535	Illumina HiSeq 2000	11649670	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661436	ERP002088	missing	ERS510650	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510650	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__7-sc-2016965	ERC000011	0
PRJEB1254	ERR702273	WGS	250	6118331750	SAMEA2661437	2201019190	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646536	Illumina HiSeq 2000	11649682	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661437	ERP002088	missing	ERS510651	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510651	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__8-sc-2016966	ERC000011	0
PRJEB1254	ERR702274	WGS	250	6272276750	SAMEA2661438	2284871708	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646537	Illumina HiSeq 2000	11649694	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661438	ERP002088	missing	ERS510652	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510652	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__9-sc-2016967	ERC000011	0
PRJEB1254	ERR702275	WGS	250	6949119000	SAMEA2661439	2517419356	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646538	Illumina HiSeq 2000	11649706	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661439	ERP002088	missing	ERS510653	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510653	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__10-sc-2016968	ERC000011	0
PRJEB1254	ERR702276	WGS	250	6717159500	SAMEA2661440	2440839746	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646539	Illumina HiSeq 2000	11649718	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661440	ERP002088	missing	ERS510654	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510654	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__11-sc-2016969	ERC000011	0
PRJEB1254	ERR702277	WGS	250	7162372750	SAMEA2661441	2644384607	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646540	Illumina HiSeq 2000	11649730	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661441	ERP002088	missing	ERS510655	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510655	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__12-sc-2016970	ERC000011	0
PRJEB1254	ERR702278	WGS	250	6150829250	SAMEA2661442	2282248535	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646541	Illumina HiSeq 2000	11649647	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661442	ERP002088	missing	ERS510656	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510656	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__13-sc-2016971	ERC000011	0
PRJEB1254	ERR702279	WGS	250	6126341250	SAMEA2661443	2265343565	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646542	Illumina HiSeq 2000	11649659	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661443	ERP002088	missing	ERS510657	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510657	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__14-sc-2016972	ERC000011	0
PRJEB1254	ERR702280	WGS	250	6075722750	SAMEA2661444	2240882411	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646543	Illumina HiSeq 2000	11649671	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661444	ERP002088	missing	ERS510658	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510658	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__15-sc-2016973	ERC000011	0
PRJEB1254	ERR702281	WGS	250	6277025750	SAMEA2661445	2303438637	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646544	Illumina HiSeq 2000	11649683	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661445	ERP002088	missing	ERS510659	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510659	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__16-sc-2016974	ERC000011	0
PRJEB1254	ERR702282	WGS	250	5933454500	SAMEA2661446	2212782284	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646545	Illumina HiSeq 2000	11649695	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661446	ERP002088	missing	ERS510660	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:37:59Z	public	ERS510660	Astatotilapia	NA	NA	Astatotilapia__Itamba_yellow__17-sc-2016975	ERC000011	0
PRJEB1254	ERR702283	WGS	250	6720271500	SAMEA2661447	2506193208	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646546	Illumina HiSeq 2000	11649707	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661447	ERP002088	missing	ERS510661	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510661	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__22-sc-2016976	ERC000011	0
PRJEB1254	ERR702284	WGS	250	7190893250	SAMEA2661448	2640063121	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646547	Illumina HiSeq 2000	11649719	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661448	ERP002088	missing	ERS510662	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510662	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__24-sc-2016977	ERC000011	0
PRJEB1254	ERR702285	WGS	250	7431693500	SAMEA2661449	2694088109	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646548	Illumina HiSeq 2000	11649731	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661449	ERP002088	missing	ERS510663	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:38:19Z	public	ERS510663	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__25-sc-2016978	ERC000011	0
PRJEB1254	ERR702286	WGS	250	8022281500	SAMEA2661450	2899371158	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646549	Illumina HiSeq 2000	11649648	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661450	ERP002088	missing	ERS510664	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:32:31Z	public	ERS510664	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__26-sc-2016979	ERC000011	0
PRJEB1254	ERR702287	WGS	250	8319216500	SAMEA2661451	2997928670	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646550	Illumina HiSeq 2000	11649660	PAIRED	RANDOM	GENOMIC	Astatotilapia	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661451	ERP002088	missing	ERS510665	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:18:36Z	public	ERS510665	Astatotilapia	NA	NA	Astatotilapia__Massoko_olive__27-sc-2016980	ERC000011	0
PRJEB1254	ERR702288	WGS	250	6534897500	SAMEA2661216	2392518714	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646551	Illumina HiSeq 2000	11649543	PAIRED	RANDOM	GENOMIC	Mylochromis_anaphyrmus	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661216	ERP002088	missing	ERS510430	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:30:58Z	public	ERS510430	Mylochromis anaphyrmus	NA	NA	Mylochromis_anaphyrmus_2-sc-2016526	ERC000011	0
PRJEB1254	ERR702289	WGS	250	6784666500	SAMEA2661217	2435347285	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646552	Illumina HiSeq 2000	11649555	PAIRED	RANDOM	GENOMIC	Mylochromis_anaphyrmus	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661217	ERP002088	missing	ERS510431	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:22:37Z	public	ERS510431	Mylochromis anaphyrmus	NA	NA	Mylochromis_anaphyrmus_3-sc-2016527	ERC000011	0
PRJEB1254	ERR702290	WGS	250	6944966250	SAMEA2661218	2502208349	SC	public	bam,sra	ena,gs,ncbi,s3	ena,gs.US,ncbi.public,s3.us-east-1	ERX646553	Illumina HiSeq 2000	11649567	PAIRED	RANDOM	GENOMIC	Mylochromis_anaphyrmus	ILLUMINA	2015-01-29T00:00:00Z	SAMEA2661218	ERP002088	missing	ERS510432	2014-12-16	2018-11-16	NA	NA	SC	Wellcome Sanger Institute	2014-12-16T11:07:47Z	2018-03-09T11:36:12Z	public	ERS510432	Mylochromis anaphyrmus	NA	NA	Mylochromis_anaphyrmus_4-sc-2016528	ERC000011	0
